#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:36050414	(2023) Multiscale 3D genome organization underlies ILC2 ontogenesis and allergic airway inflammation.	17	61	0.63	0.0423	9606.ENSP00000177694,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000345728,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620	TBX21,RORA,IL1B,KIT,IL7R,ICOS,CD28,RORC,TCF7,CD5,ATP7A,BCL11B,CD3E,GATA3,ETS1,CD8A,EOMES
PMID:35446623	(2022) MicroRNA-29a attenuates CD8 T cell exhaustion and induces memory-like CD8 T cells during chronic infection.	12	29	0.8	0.0423	9606.ENSP00000266551,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000324890,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000379330,9606.ENSP00000386559,9606.ENSP00000388620	KLRG1,IL7R,CD200R1,CD28,MYB,TCF7,CD244,SLAMF6,PRDM1,NFATC2,CD8A,EOMES
PMID:35642061	(2022) Anti-inflammatory effects of recreational marijuana in virally suppressed youth with HIV-1 are reversed by use of tobacco products in combination with marijuana.	30	167	0.44	0.0423	9606.ENSP00000177694,9606.ENSP00000212355,9606.ENSP00000254101,9606.ENSP00000267430,9606.ENSP00000276431,9606.ENSP00000281923,9606.ENSP00000287878,9606.ENSP00000308944,9606.ENSP00000311032,9606.ENSP00000324890,9606.ENSP00000329127,9606.ENSP00000330875,9606.ENSP00000332973,9606.ENSP00000356438,9606.ENSP00000356832,9606.ENSP00000357804,9606.ENSP00000358092,9606.ENSP00000367013,9606.ENSP00000368100,9606.ENSP00000369411,9606.ENSP00000376123,9606.ENSP00000378974,9606.ENSP00000379330,9606.ENSP00000380227,9606.ENSP00000388620,9606.ENSP00000410294,9606.ENSP00000417214,9606.ENSP00000422435,9606.ENSP00000469049,9606.ENSP00000477713	TBX21,TGFBR3,PRKAB2,FANCM,TNFRSF10B,MGAT5,PRKAG2,HLTF,CASP3,CD28,PRKCH,FANCF,SMAD3,PTGS2,SGK1,THEM4,PRDM1,TNFRSF25,RAD50,RFC3,SH2D2A,MAPK8,NFATC2,ITGA4,EOMES,FGFR2,PARP15,RPS6KA2,TNFSF14,LCK
PMID:35711464	(2022) An Overview of Tissue-Resident Memory T Cells in the Intestine: From Physiological Functions to Pathological Mechanisms.	14	41	0.71	0.0423	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000266551,9606.ENSP00000319476,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000358092,9606.ENSP00000358482,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,KLRB1,CCR7,NT5E,KLRG1,ICOS,SMAD3,TCF7,PRDM1,CD101,RUNX3,CD8A,EOMES,PRF1
PMID:35844574	(2022) The Transcription Factor ThPOK Regulates ILC3 Lineage Homeostasis and Function During Intestinal Infection.	17	61	0.63	0.0423	9606.ENSP00000177694,9606.ENSP00000263341,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000368632,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000443824	TBX21,IL1B,KLRG1,CD27,KIT,IL7R,AOC3,ICOS,RORC,TCF7,CD5,IKZF3,GATA3,RUNX3,CD8A,EOMES,ZNRF3
PMID:36209106	(2022) The journey of CAR-T therapy in hematological malignancies.	17	61	0.63	0.0423	9606.ENSP00000085219,9606.ENSP00000246657,9606.ENSP00000263341,9606.ENSP00000263932,9606.ENSP00000264316,9606.ENSP00000264972,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000420298,9606.ENSP00000451828	CD22,CCR7,IL1B,TNFRSF8,TXK,ZAP70,LEF1,CD27,ICOS,CD28,CD247,CD8A,EOMES,PRF1,ITK,CD200,AKT1
PMID:36276947	(2022) Gene set-based identification of two immune subtypes of diffuse large B cell lymphoma for guiding immune checkpoint blocking therapy.	12	29	0.8	0.0423	9606.ENSP00000261523,9606.ENSP00000263125,9606.ENSP00000300692,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000451828	RORA,PRKCQ,CD3D,CD28,CD3E,CD247,SH2D1A,BCL2,CD8A,ITK,CD3G,AKT1
PMID:36299526	(2022) Mining of transcriptome identifies CD109 and LRP12 as possible biomarkers and deregulation mechanism of T cell receptor pathway in Acute Myeloid Leukemia.	24	115	0.5	0.0423	9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000263341,9606.ENSP00000264972,9606.ENSP00000265734,9606.ENSP00000268679,9606.ENSP00000276654,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000339992,9606.ENSP00000342681,9606.ENSP00000350844,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355771,9606.ENSP00000356058,9606.ENSP00000358490,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000451828,9606.ENSP00000477713	PLCG1,CCR7,IL1B,ZAP70,CDK6,CBFA2T3,LRP12,KIT,CD3D,ICOS,CD28,CD8B,MYB,CD5,PAX5,CD3E,CD247,AFDN,FCMR,CD2,CD8A,TIGIT,AKT1,LCK
PMID:36427304	(2022) Kruppel-like factor 4 regulates the cytolytic effector function of exhausted CD8 T cells.	21	91	0.54	0.0423	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000312326,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000354566,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000358482,9606.ENSP00000376436,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000420298	TBX21,GZMK,KLRK1,CCR7,LEF1,KLRG1,AOC3,CD28,CD8B,SMAD3,TCF7,CD3E,SLAMF6,PRDM1,CD101,ETS1,RUNX3,CD8A,EOMES,TIGIT,CD200
PMID:34745084	(2021) The Tonsil Lymphocyte Landscape in Pediatric Tonsil Hyperplasia and Obstructive Sleep Apnea.	14	41	0.71	0.0423	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000332812,9606.ENSP00000350844,9606.ENSP00000359663,9606.ENSP00000365596,9606.ENSP00000368632,9606.ENSP00000386559	TBX21,KLRB1,CCR7,KLRG1,CD27,KIT,IL7R,ICOS,PTGDR2,PAX5,CD40LG,GPR183,GATA3,CD8A
PMID:32161593	(2020) Transcriptional Regulation of Mouse Tissue-Resident Natural Killer Cell Development.	17	61	0.63	0.0423	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000349723,9606.ENSP00000358092,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000382800,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,CCR7,NT5E,KLRG1,CD27,CCR5,IL7R,CD200R1,RORC,TCF7,BCL11B,PRDM1,GATA3,ETS1,RUNX3,EOMES,PRF1
PMID:31852728	(2019) Development of Type 2 Innate Lymphoid Cells Is Selectively Inhibited by Sustained E Protein Activity.	14	41	0.71	0.0423	9606.ENSP00000177694,9606.ENSP00000263341,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000368632,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620	TBX21,IL1B,CD27,KIT,IL7R,AOC3,ICOS,RORC,CD5,CD3E,GATA3,RUNX3,CD8A,EOMES
PMID:27043412	(2016) TCR signal strength controls thymic differentiation of discrete proinflammatory gammadelta T cell subsets.	14	41	0.71	0.0423	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000257770,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000300692,9606.ENSP00000327025,9606.ENSP00000342681,9606.ENSP00000356172,9606.ENSP00000386559,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000451828	TBX21,IL2RB,NT5E,ZAP70,CD27,FCGR2A,CD3D,RORC,CD5,SOX13,CD8A,ITK,CD3G,AKT1
PMID:23423644	(2013) No monkey business: why studying NK cells in non-human primates pays off.	14	41	0.71	0.0423	9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000311300,9606.ENSP00000340347,9606.ENSP00000345728,9606.ENSP00000365596,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000398568	KLRB1,GZMK,KLRK1,CCR7,CD27,KIT,IL7R,CTSW,TCF7,ATP7A,GPR183,GATA3,CD8A,PRF1
PMID:22197273	(2012) CD27 deficiency is associated with combined immunodeficiency and persistent symptomatic EBV viremia.	12	29	0.8	0.0423	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000345492,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398655	TBX21,CCR7,CD27,IL7R,CD28,CD5,SH2B3,CD2,SH2D1A,BCL2,CD8A,ITK
PMID:20619696	(2010) Repetitive antigen stimulation induces stepwise transcriptome diversification but preserves a core signature of memory CD8(+) T cell differentiation.	17	61	0.63	0.0423	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000358092,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000386834,9606.ENSP00000398568	TBX21,IL2RB,KLRK1,CCR7,RORA,LEF1,KLRG1,CD27,CCR5,CD28,TCF7,CD244,PRDM1,ITGA4,CD8A,AFF3,PRF1
PMID:35687817	(2022) Follicular Lymphoma Microenvironment Characteristics Associated with Tumor Cell Mutations and MHC Class II Expression.	13	35	0.75	0.0431	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000331172,9606.ENSP00000344724,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000482604	TBX21,GZMK,CCR7,CD3D,IL7R,CD8B,TOX2,CD40LG,CD8A,EOMES,PRF1,TIGIT,HSH2D
PMID:32127646	(2020) Alterations of T-cell-mediated immunity in acute myeloid leukemia.	13	35	0.75	0.0431	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000311035,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000357012,9606.ENSP00000359663,9606.ENSP00000369695,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000420298	TBX21,CCR7,CD27,CD200R1,ICOS,CD28,CD244,CD40LG,MLLT3,CD8A,EOMES,TIGIT,CD200
PMID:32038613	(2019) Use of Mass Cytometry to Profile Human T Cell Exhaustion.	13	35	0.75	0.0431	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085	TBX21,GZMK,CCR7,NT5E,KLRG1,CD27,IL7R,CD28,BCL2,CD8A,EOMES,PRF1,TIGIT
PMID:33475258	(2021) Transcriptional and functional characterization of neonatal circulating Innate Lymphoid Cells.	19	76	0.58	0.0442	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000244174,9606.ENSP00000263341,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000276654,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000313670,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332812,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000420298	TBX21,KLRB1,GZMK,IL9R,IL1B,KLRG1,CD27,LRP12,KIT,IL7R,ALS2CL,CD28,RORC,PTGDR2,GATA3,CD8A,EOMES,PRF1,CD200
PMID:32849653	(2020) Molecular Regulation of NK Cell Maturation.	19	76	0.58	0.0442	9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000261023,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000328472,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000345728,9606.ENSP00000351905,9606.ENSP00000357012,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620	TBX21,KLRK1,ITGAV,KLRG1,CD27,KIT,IL7R,S1PR5,SMAD3,TCF7,TOX2,ATP7A,TGFBR2,CD244,GATA3,ETS1,BCL2,CD8A,EOMES
PMID:17698591	(2007) Requirement for T-bet in the aberrant differentiation of unhelped memory CD8+ T cells.	9	14	0.99	0.0443	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000388620	TBX21,CCR7,KLRG1,CD27,IL7R,PRDM1,CD40LG,CD8A,EOMES
PMID:30804938	(2019) CAR T Cells for Solid Tumors: New Strategies for Finding, Infiltrating, and Surviving in the Tumor Microenvironment.	24	116	0.5	0.0461	9606.ENSP00000085219,9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000280772,9606.ENSP00000302846,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000354782,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000379330,9606.ENSP00000382800,9606.ENSP00000385523,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000451828	CD22,TBX21,KLRK1,PLCG1,CCR7,KLRG1,CD27,ANK3,PTGER4,IL7R,ICOS,CD28,TCF7,CD247,PRDM1,CD40LG,NFATC2,RUNX3,PPARA,CD8A,EOMES,PRF1,TIGIT,AKT1
PMID:37097292	(2023) CD30 co-stimulation drives differentiation of protective T cells during Mycobacterium tuberculosis infection.	20	84	0.56	0.0463	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000263932,9606.ENSP00000266551,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000318803,9606.ENSP00000327025,9606.ENSP00000344724,9606.ENSP00000355771,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000490240	TBX21,KLRB1,GZMK,CCR7,TNFRSF8,KLRG1,CCR5,CCR1,IL7R,SYTL2,RORC,TOX2,AFDN,PRDM1,CD40LG,CD8A,EOMES,IKZF2,TIGIT,ZNF831
PMID:34792530	(2022) Dependence on Bcl6 and Blimp1 drive distinct differentiation of murine memory and follicular helper CD4+ T cells.	11	24	0.84	0.0463	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344724,9606.ENSP00000358092,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559	TBX21,CCR7,CD27,IL7R,TCF7,CD5,TOX2,PRDM1,BCL2,RUNX3,CD8A
PMID:35401704	(2022) Tumor Microenvironment-Mediated Immune Profiles Characterized by Distinct Survival Outcome and Immunotherapeutic Efficacy in Breast Cancer.	15	48	0.68	0.0463	9606.ENSP00000171757,9606.ENSP00000259486,9606.ENSP00000262102,9606.ENSP00000266551,9606.ENSP00000300692,9606.ENSP00000302846,9606.ENSP00000319476,9606.ENSP00000331172,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000363330,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000431445	P2RY10,ENPP2,MTUS1,KLRG1,CD3D,PTGER4,ICOS,CD8B,CD5,CD3E,CD52,GATA3,CD8A,TIGIT,CD3G
PMID:36507091	(2022) BCL11B depletion induces the development of highly cytotoxic innate T cells out of IL-15 stimulated peripheral blood alphabeta CD8+ T cells.	18	69	0.6	0.0463	9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000311300,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000325018,9606.ENSP00000349723,9606.ENSP00000354782,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000359663,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000482632	KLRB1,KLRK1,PLCG1,CCR7,CTSW,ICOS,CD28,ZNF569,BCL11B,CD247,CD244,SLAMF6,CD40LG,RUNX3,CD8A,PRF1,TIGIT,ZNF501
PMID:33789089	(2021) Single-cell chromatin accessibility landscape identifies tissue repair program in human regulatory T cells.	18	69	0.6	0.0463	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000263932,9606.ENSP00000266551,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000353731,9606.ENSP00000358490,9606.ENSP00000363330,9606.ENSP00000368632,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,KLRB1,CCR7,BACH2,TNFRSF8,KLRG1,CCR5,IL7R,ICOS,RORC,DPP4,CD2,CD52,GATA3,ITGA4,CD8A,IKZF2,TIGIT
PMID:32472114	(2020) Interplay of somatic alterations and immune infiltration modulates response to PD-1 blockade in advanced clear cell renal cell carcinoma.	20	84	0.56	0.0463	9606.ENSP00000266557,9606.ENSP00000283285,9606.ENSP00000295756,9606.ENSP00000306157,9606.ENSP00000323280,9606.ENSP00000331172,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000356438,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000358784,9606.ENSP00000359206,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000419085,9606.ENSP00000431445,9606.ENSP00000451828	CD27,CD96,TRAT1,IL7R,CD6,CD8B,CD3E,CD247,PTGS2,CD244,CD2,KCNA3,BTRC,SH2D1A,CD8A,EOMES,ITK,TIGIT,CD3G,AKT1
PMID:32523987	(2020) RNA binding protein PCBP1 is an intracellular immune checkpoint for shaping T cell responses in cancer immunity.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000257749,9606.ENSP00000257770,9606.ENSP00000264972,9606.ENSP00000266551,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332973,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000417196,9606.ENSP00000419085,9606.ENSP00000477713	TBX21,BACH2,NT5E,ZAP70,KLRG1,ICOS,CD28,SMAD3,MYB,TCF7,GATA3,CD8A,PCBP4,TIGIT,LCK
PMID:32582206	(2020) Mucosal-Associated Invariant T Cells Develop an Innate-Like Transcriptomic Program in Anti-mycobacterial Responses.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000271450,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000353731,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000412869,9606.ENSP00000477713	TBX21,KLRB1,FCGR2A,CD28,RORC,DPP4,CD247,SH2D1A,BCL2,CD8A,EOMES,PRF1,ITK,IKZF2,LCK
PMID:32991634	(2020) Eomes cannot replace its paralog T-bet during expansion and differentiation of CD8 effector T cells.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000358092,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085	TBX21,KLRG1,CD27,FCGR2A,IL7R,AOC3,CD28,CD3E,PRDM1,BCL2,RUNX3,CD8A,EOMES,PRF1,TIGIT
PMID:30735510	(2019) Anti-CD8 monoclonal antibody-mediated depletion alters the phenotype and behavior of surviving CD8+ T cells.	11	24	0.84	0.0463	9606.ENSP00000266551,9606.ENSP00000306157,9606.ENSP00000311032,9606.ENSP00000312326,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000363330,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000451828,9606.ENSP00000477713	KLRG1,IL7R,CASP3,AOC3,CD28,CD247,CD52,CD8A,EOMES,AKT1,LCK
PMID:31275308	(2019) CXCR5+ CD8 T Cells: Protective or Pathogenic?	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000420298	TBX21,IL2RB,CCR7,KLRG1,IL7R,ICOS,CD28,TCF7,CD244,PRDM1,CD40LG,CD8A,EOMES,PRF1,CD200
PMID:30442667	(2018) The CD4(-)CD8(-) MAIT cell subpopulation is a functionally distinct subset developmentally related to the main CD8(+) MAIT cell pool.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000311032,9606.ENSP00000324890,9606.ENSP00000358482,9606.ENSP00000358490,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,KLRB1,KLRK1,CCR7,CD27,CCR5,IL7R,CASP3,CD28,CD101,CD2,BCL2,CD8A,EOMES,PRF1
PMID:28930660	(2017) The IRF4 Gene Regulatory Module Functions as a Read-Write Integrator to Dynamically Coordinate T Helper Cell Fate.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000311032,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000349723,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000365596,9606.ENSP00000368632,9606.ENSP00000380227,9606.ENSP00000386559	TBX21,IL2RB,CCR7,LEF1,CASP3,ICOS,CD28,RORC,BCL11B,SLAMF6,PRDM1,GPR183,GATA3,ITGA4,CD8A
PMID:22124110	(2011) miR-150 regulates the development of NK and iNKT cells.	15	48	0.68	0.0463	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000261023,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000288135,9606.ENSP00000339992,9606.ENSP00000342681,9606.ENSP00000345728,9606.ENSP00000349723,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398568	TBX21,IL2RB,ITGAV,CD27,FCGR2A,KIT,MYB,CD5,ATP7A,BCL11B,GATA3,ETS1,BCL2,CD8A,PRF1
PMID:37696890	(2023) The modulation of pulmonary group 2 innate lymphoid cell function in asthma: from inflammatory mediators to environmental and metabolic factors.	23	108	0.51	0.0464	9606.ENSP00000177694,9606.ENSP00000261523,9606.ENSP00000261693,9606.ENSP00000263341,9606.ENSP00000266551,9606.ENSP00000288135,9606.ENSP00000302846,9606.ENSP00000305372,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000319476,9606.ENSP00000332812,9606.ENSP00000332973,9606.ENSP00000349723,9606.ENSP00000351905,9606.ENSP00000359719,9606.ENSP00000362401,9606.ENSP00000363157,9606.ENSP00000367013,9606.ENSP00000368632,9606.ENSP00000408617,9606.ENSP00000419085,9606.ENSP00000420298	TBX21,RORA,SCARB1,IL1B,KLRG1,KIT,PTGER4,ADRB2,IL7R,CD200R1,ICOS,PTGDR2,SMAD3,BCL11B,TGFBR2,PRKACB,CYSLTR1,TNFSF15,TNFRSF25,GATA3,HDAC9,TIGIT,CD200
PMID:35053216	(2022) Role of Natural Killer Cells during Pregnancy and Related Complications.	22	100	0.52	0.0471	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000263341,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000345728,9606.ENSP00000347213,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000368632,9606.ENSP00000369375,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000441600	TBX21,IL2RB,KLRB1,KLRK1,CCR7,IL1B,CD27,KIT,CCR1,IL7R,ATP7A,ENTPD2,CD244,CD2,GATA3,TEK,ITGA4,CD8A,EOMES,PRF1,TIGIT,CCR3
